# CSV fallback backend, not guaranteed MultiVu-compatible
# metadata={"config_sample_metadata": {"description": "LS372 + PPMS resistivity measurement", "material": "LS372 + PPMS resistivity measurement", "operator": "Lab user", "sample_id": "Sample-001"}, "data_backend": "csv", "dry_run": true, "instrument_simulation": {"global": true, "lakeshore": true, "ppms": true}, "lakeshore": {"connected": true, "driver": "mock", "model": "LS372"}, "run_metadata": {"data_backend": "csv", "dry_run": true, "gui": true, "instrument_simulation": {"global": true, "lakeshore": true, "ppms": true}, "output_path": "C:\\Users\\mscoo\\GIT_projects\\resistivity372\\Sample-001_20260827_183854_LS372_resistivity.dat", "run": {"operator": "Lab user"}, "sample": {"material": "LS372 + PPMS resistivity measurement", "sample_id": "Sample-001"}, "sample_geometry": {"length": {"unit": "mm", "value": 1.2}, "thickness": {"unit": "um", "value": 20.0}, "width": {"unit": "mm", "value": 0.5}}, "started_at": "2026-08-27T18:40:43.107619-04:00"}, "sample_geometry": {"length": {"unit": "mm", "value": 1.2}, "thickness": {"unit": "um", "value": 20.0}, "width": {"unit": "mm", "value": 0.5}}, "sequence_metadata": {"experiment_type": "rho_vs_h_stepped", "generated_by": "resistivity372 transport sequence builder"}}
Timestamp UTC,Elapsed Time (s),PPMS Temperature (K),PPMS Temperature Status,PPMS Field (T),PPMS Field Status,PPMS Chamber Status,PPMS Position (deg),PPMS Position Status,LakeShore Channel,Resistance (Ohm),Resistivity (Ohm m),Resistivity (Ohm cm),LS372 Temperature (K),Excitation Power (W),Excitation Current (A),Quadrature (Ohm),Sequence Step Index,Sequence Step Name,Comment,Error
2026-08-27T22:42:25.272434+00:00,102.06415960006416,10.0,stable,0.7,stable,sealed,,None,1,99.83313511257562,0.0008319427926047967,0.08319427926047968,,1e-12,,0.0012125567765008541,71,"rho(H) T=10 K, B=0.7 T",,
2026-08-27T22:42:26.272714+00:00,103.06444399990141,10.0,stable,0.7,stable,sealed,,None,1,99.80306082052094,0.0008316921735043412,0.08316921735043412,,1e-12,,0.0014603392673851348,71,"rho(H) T=10 K, B=0.7 T",,
2026-08-27T22:42:27.273195+00:00,104.06492229993455,10.0,stable,0.7,stable,sealed,,None,1,99.82970735880471,0.0008319142279900393,0.08319142279900393,,1e-12,,-0.0002088358439508637,71,"rho(H) T=10 K, B=0.7 T",,
2026-08-27T22:42:28.273378+00:00,105.0651042999234,10.0,stable,0.75,stable,sealed,,None,1,99.83852958228505,0.000831987746519042,0.0831987746519042,,1e-12,,0.001095645803749716,73,"rho(H) T=10 K, B=0.75 T",,
2026-08-27T22:42:29.273824+00:00,106.06555239995942,10.0,stable,0.75,stable,sealed,,None,1,99.84331343969524,0.0008320276119974602,0.08320276119974603,,1e-12,,0.0008807389192615406,73,"rho(H) T=10 K, B=0.75 T",,
2026-08-27T22:42:30.274153+00:00,107.0658791998867,10.0,stable,0.75,stable,sealed,,None,1,99.84206036118593,0.0008320171696765493,0.08320171696765492,,1e-12,,0.0015127378104185824,73,"rho(H) T=10 K, B=0.75 T",,
2026-08-27T22:42:31.274889+00:00,108.06661510001868,10.0,stable,0.8,stable,sealed,,None,1,99.83844103640925,0.0008319870086367436,0.08319870086367437,,1e-12,,0.0015637679213311158,75,"rho(H) T=10 K, B=0.8 T",,
2026-08-27T22:42:32.275134+00:00,109.06686059990898,10.0,stable,0.8,stable,sealed,,None,1,99.86466229412962,0.0008322055191177468,0.08322055191177467,,1e-12,,0.0008820738495659058,75,"rho(H) T=10 K, B=0.8 T",,
2026-08-27T22:42:33.275524+00:00,110.06725199986249,10.0,stable,0.8,stable,sealed,,None,1,99.87616328432769,0.0008323013607027307,0.08323013607027308,,1e-12,,2.78645328354612e-05,75,"rho(H) T=10 K, B=0.8 T",,
2026-08-27T22:42:34.277791+00:00,111.06951799988747,10.0,stable,0.85,stable,sealed,,None,1,99.868616287798,0.0008322384690649834,0.08322384690649834,,1e-12,,-0.00014349144067505928,77,"rho(H) T=10 K, B=0.85 T",,
2026-08-27T22:42:35.278111+00:00,112.06983629986644,10.0,stable,0.85,stable,sealed,,None,1,99.85648263061461,0.0008321373552551218,0.08321373552551219,,1e-12,,0.002396401026193352,77,"rho(H) T=10 K, B=0.85 T",,
2026-08-27T22:42:36.278330+00:00,113.07005640002899,10.0,stable,0.85,stable,sealed,,None,1,99.90274697466002,0.0008325228914555002,0.08325228914555002,,1e-12,,0.0003943308002127344,77,"rho(H) T=10 K, B=0.85 T",,
2026-08-27T22:42:37.280507+00:00,114.07223080005497,10.0,stable,0.9,stable,sealed,,None,1,99.88361648587936,0.0008323634707156611,0.08323634707156612,,1e-12,,-3.6055710189867526e-05,79,"rho(H) T=10 K, B=0.9 T",,
2026-08-27T22:42:38.280843+00:00,115.07256999984384,10.0,stable,0.9,stable,sealed,,None,1,99.89080260801178,0.0008324233550667648,0.08324233550667648,,1e-12,,-0.0008136252797865725,79,"rho(H) T=10 K, B=0.9 T",,
2026-08-27T22:42:39.280950+00:00,116.07267559994943,10.0,stable,0.9,stable,sealed,,None,1,99.90011967424361,0.0008325009972853635,0.08325009972853635,,1e-12,,0.00011776188121764235,79,"rho(H) T=10 K, B=0.9 T",,
2026-08-27T22:42:40.282181+00:00,117.07390580000356,10.0,stable,0.95,stable,sealed,,None,1,99.92132116586941,0.000832677676382245,0.08326776763822451,,1e-12,,0.0010709757719227545,81,"rho(H) T=10 K, B=0.95 T",,
2026-08-27T22:42:41.282507+00:00,118.07423779997043,10.0,stable,0.95,stable,sealed,,None,1,99.93005145345145,0.0008327504287787621,0.08327504287787621,,1e-12,,0.001615200636863166,81,"rho(H) T=10 K, B=0.95 T",,
2026-08-27T22:42:42.282727+00:00,119.0744626999367,10.0,stable,0.95,stable,sealed,,None,1,99.93267975773253,0.0008327723313144378,0.08327723313144378,,1e-12,,-0.00035419406439455463,81,"rho(H) T=10 K, B=0.95 T",,
2026-08-27T22:42:43.283465+00:00,120.07519129989669,10.0,stable,1.0,stable,sealed,,None,1,99.93783797227941,0.0008328153164356616,0.08328153164356616,,1e-12,,-0.0014045278255888746,83,"rho(H) T=10 K, B=1 T",,
2026-08-27T22:42:44.283631+00:00,121.0753587000072,10.0,stable,1.0,stable,sealed,,None,1,99.96333968257524,0.000833027830688127,0.0833027830688127,,1e-12,,-0.0005584267240917491,83,"rho(H) T=10 K, B=1 T",,
2026-08-27T22:42:45.284053+00:00,122.0757813998498,10.0,stable,1.0,stable,sealed,,None,1,99.98215216819379,0.0008331846014016149,0.08331846014016149,,1e-12,,0.0011849496542355375,83,"rho(H) T=10 K, B=1 T",,
